Title,Link,Press,Description
"[12월 독자위원회] ‘소외된 사람들, 모두 함께’ 기획 호평… 이주노동...","http://www.knnews.co.kr/news/articleView.php?idxno=1450200","경남신문","청년 유출에 대해 연구한 많은 결과들이 20대는 취업과 학업 문제, 20~40대 직장인에게서는 임금을 포함한 복리후생의 만족도와 일의 자율성과 권한 행사를... 인구감소, 소비경기 침체, 일자리 상실 등 향후 방안에 대한 모색을 위해 많은 노력을 기울이고 있는 모습을 도민들에게 잘 알려줬다. ‘경상남도 2050..."
"‘윈 홀드 윈(승리-억제-승리)’ 전략 찾아야","https://shindonga.donga.com/3/all/13/5371573/1","신동아언론사 선정","2026년 주한미군 방위비분담금은 2025년보다 8.3% 오른 1조5192억 원이며, 2027년부터 2030년까지는 해마다 전년도 분담금에 소비자물가지수(CPI) 증가율을... 백승주 ● 1961년 출생 ● 부산대 정외과 졸업, 경북대 대학원 정치학 박사 ● 한국국방연구원 안보전략연구센터장 ● 국방부 차관, 20대 국회의원 ● 現..."
"[더벨][2024 유통가 리포트]'3MA'가 이끈 인디브랜드 전성시대, K-패션이...","https://www.thebell.co.kr/free/content/ArticleView.asp?key=202412201317356240107083","더벨","고물가·고금리로 소비 심리가 얼어붙으면서 업계 전반적으로 부진을 겪었지만 신생 영캐주얼 브랜드들은 높은 성장세를 이어가며 승승장구했다.... 10대~20대 중심으로 큰 인기를 끌고 있는 '마뗑킴(Matin Kim)', '마르디 메크르디(Mardi Mecredi)', '마리떼 프랑소와 저버(Marithe Fancois Girbaud)'를 일컫는 단어다...."
"강달러 간다는데 환율 더 오르나 [3분 브리프]","https://view.asiae.co.kr/article/2024123014565137874","아시아경제언론사 선정","12월 소비자물가지수 <전국 1순위 아파트 청약 접수> 경기 의왕월암지구대방디에트르레이크파크(B2) 대구 범어자이르네 인천 래미안송도역센트리폴... S&P/CS 20대 도시 주택가격지수 ◇점심&퇴근길 날씨 ○ 최저기온 -3℃(▼5℃) ｜최고기온 : 4℃(▼6℃) ○ 강수확률 오전 0%｜오후 0% ○ 미세먼지 오전..."
"20대, 돌고 돌아 결국 역전할맥","https://www.the-pr.co.kr/news/articleView.html?idxno=52737","THE PR","20대 초반과 30대를 제외하면 '맥주' 키워드가 전연령대에서 검색량 선두를 달린 가운데, 각 연령대가 자주 찾는 키워드는 소비 행태에 따라 다른 모습이었다. 20대 초반(20~24세)이 가장 많이 찾은 키워드는 주점 프랜차이즈인 '역전할머니맥주'였다. 마찬가지로 '인쌩맥주' 프랜차이즈도 많이 찾은 검색어..."
"[결산] 아듀 2024년! 패션엔 선정 2024 패션시장 강타한 패션 뉴스 Top 10","http://www.fashionn.com/board/read_new.php?table=1004&number=54306","패션엔","20대와 30대는 각 60.2%, 66.9%가 부정적으로 평가했으며 40대는 73.2%, 50대와 60대에서는 각각 81.9%, 81.0%로 나타났다. 악화한 경기에 대한 대응 방안으로 응답자의 68.4%는 '올해 소비를 줄였다'고 응답했다. '저축을 줄였다'는 응답은 23.7%, '부채가 늘었다'는 응답은 15.9%였다. 반대로 '투자를 늘렸다'는 응답은 11...."
"여행업계에 타격 덮쳤다…여행상품·항공권 줄취소에 '비상'","https://www.nocutnews.co.kr/news/6269509?utm_source=naver&utm_medium=article&utm_campaign=20241231061230","노컷뉴스","계엄 사태로 정국이 불안해지면서 소비 심리가 위축된 데다가 원화 가치 하락으로 여행업계는 안 그래도 큰 타격을 받은 상태였다. 여행업계 관계자는... 실제 내년 초 가족 여행을 계획 중이던 20대 B씨는 연말에 가족들을 모두 호출했다. B씨는 "내년 초 베트남으로 여행을 갈 예정이었는데, 시기를 늦출지..."
"불황 속 나홀로 성장 코스트코… 사회적 책임 외면 논란 ‘씁쓸’","https://www.kmib.co.kr/article/view.asp?arcid=1735543622&code=11151400&cp=nv","국민일보","추구하려는 소비자를 끌어모은 것으로 분석된다. 코스트코의 호실적에 씁쓸하다는 지적도 업계 안팎에서 나온다. 코스트코의 사회공헌 기여도가 낮은 점, 각종 사고 대응에 미진했던 점 등 때문이다. 코스트코는 지난해 야외 주차장에서 카트 관리 업무를 맡던 20대 청년이 사망해 열악한 근로 환경에 대해..."
"후드스킨, 민감한 모두에 '뷰티 솔루션' 전한다","https://www.slist.kr/news/articleView.html?idxno=608043","싱글리스트","스킨케어를 시작하는 틴에이저와 피부 컨디션에 민감한 20대를 위한 진정 솔루션 스킨 케어 브랜드 '후드스킨'이 공식 론칭했다. 사진=후드스킨 "Put your hood on, Let your skin smile"이라는 뷰티 필로소피로, 후드스킨은 매일 입어도 편안한 애착 후드처럼 소비자가 자신의 피부 본연의 아름다움을 발견하도록 돕는..."
"홈플러스 온라인 “국물 없는 라면이 대세…파스타라면 매출 143%↑”","http://www.segyebiz.com/newsView/20241230515396?OutUrl=naver","세계비즈","11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%포인트 높았다. 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%포인트 많았다.... 조혜영 홈플러스 온라인마케팅본부장(이사)은 “비국물라면은 개인의 취향대로 레시피를 만드는 ‘모디슈머’ 트렌드와 소비 과정에서 재미를..."
"[Cover Story] 2024년 연말 결산…한 해 뜨겁게 달군 ‘이븐한’ 이슈 총...","http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00007&news_seq_no=5084400","MBN","특히 고물가와 내수 침체 장기화로 소비 심리가 위축된 가운데, 다이소의 ‘초저가’ 상품이 일종의 ‘대란템’으로 등극했다. 대학내일20대연구소 조사 결과, 최근 6개월 내 생활용품 판매점을 방문한 Z세대의 대부분(97.9%)은 다이소에 방문한 것으로 나타났다. 이들 중 다이소에 주 1회 이상 방문한..."
""라면=국물 공식은 옛말" 홈플러스 온라인서 파스타라면 매출 143%↑","https://www.nbnews.kr/news/articleView.html?idxno=102440","NBN NEWS","조혜영 홈플러스 온라인마케팅본부장(이사)은 "비국물라면은 개인의 취향대로 레시피를 만드는 '모디슈머 트렌드'와 소비 과정에서 재미를 중시하는... 올해 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%포인트 높았으며 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%포인트..."
"[유통워치] 유통업계, 사회공헌사업 진행· 매출 증가· MOU 체결 外","http://www.newswatch.kr/news/articleView.html?idxno=70090","뉴스워치","고품질 원료와 정성 어린 제조 공정은 소비자들에게 높은 신뢰와 만족을 제공하며, 특히 새로운 맛을 추구하는 2030 세대의 입맛을 사로잡고 있다.... 지난달 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%p 높았으며, 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%p 많았다. '비국물라면..."
"거제시, 장승포 송년불꽃축제∙장승포 신년해맞이 행사 취소","https://www.newsfreezone.co.kr/news/articleView.html?idxno=602858","뉴스프리존","이번 분석은 통신, 카드, SNS 데이터를 활용해 관광객의 속성, 이동 패턴, 소비 경향 등을 정밀히 파악하고, 정책적 방향성을 도출하는 데 중점을 두고 이뤄졌다. 거제시에 따르면 계절에 구애받지 않고 연중 꾸준한 관광객 방문, 20대∙30대의 높은 방문 비중, 외국인 관광객의 증가세 등이 분석 결과로 확인됐다...."
"정책자금, 소상공인과 중기 새출발 으뜸 마중물","http://www.jjn.co.kr/news/articleView.html?idxno=993112","전북중앙","2025년에 중기부는 5대 중점 투자 방향과 20대 핵심과제를 정해 민생 경제 회복을 위해 빈틈없이 지원할 예정이다. 먼저 소상공인 위기 극복과 상권 활력... 마지막으로 온누리 상품권 발행을 확대하고, 민간·지자체·정부가 함께 참여하는 지역상권활력사업을 신설하여 소비 온기가 도는 전통시장, 골목 상권을..."
"홈플러스 온라인, 비국물라면 인기 급증…파스타라면 매출 143% UP","https://www.polinews.co.kr/news/articleView.html?idxno=675974","폴리뉴스","세계라면협회(WINA)에 따르면 지난해 전 세계 라면 소비량은 약 1202억 개로 집계됐다. 세계에서 라면을 가장 많이 소비하는 상위 3개국은 중국... 올해 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%p 높았으며, 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%p 많았다. '비국물라면..."
"'귀여움으로 승부' 유통업계, 자체 캐릭터 IP 콘텐츠 활발","http://www.hansbiz.co.kr/news/articleView.html?idxno=727937","한스경제","캐릭터 상품을 구매한 경험이 있는 연령층은 30대가 89.6%로 가장 높았으며 20대 88.2%, 40대 86.9%가 뒤를 이었다. 캐릭터 상품 구매 경험이 있는 응답자는... 일회성으로 소비되는 캐릭터가 아닌 장기적으로 사랑받을 수 있는 캐릭터로 성장시킬 예정"이라고 전했다. 서울 잠실 롯데월드몰에서 진행한..."
"홈플러스 온라인, 비국물라면 인기 급증…파스타라면 매출 143% 증가","http://www.bizwnews.com/news/articleView.html?idxno=94342","비즈월드","사진=홈플러스 세계라면협회(WINA)에 따르면 지난해 전 세계 라면 소비량은 약 1202억개로 집계됐다. 세계에서 라면을 가장 많이 소비하는 상위 3개국은... 올해 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%p 높았으며, 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%p 많았다...."
"거제시, 관광 데이터 분석 결과 보고회 개최","https://www.viva100.com/article/20241230501096","브릿지경제","이번 분석은 통신·카드·SNS 데이터를 활용해 관광객의 속성·이동 패턴·소비 경향 등을 정밀히 파악하고 정책적 방향성을 도출하는 데 중점을 두고 이뤄졌다. 계절에 구애받지 않고 연중 꾸준한 관광객 방문, 20대·30대의 높은 방문 비중, 외국인 관광객의 증가세 등이 분석 결과로 확인됐다. 해금강·외도..."
"홈플러스 온라인, ‘비(非)국물라면’ 매출 급증","https://www.cnbnews.com/news/article.html?no=700570","CNB뉴스","소비층 분석 결과, 남녀 고객 모두 젊은 층의 비중이 높았다. 특히, 여성 고객 수는 20대가(34%) 가장 높은 비중을 보였고, 남성 고객 수는 20대(35%), 30대(30%) 비중이 컸다. 조혜영 홈플러스 온라인마케팅본부장(이사)은 “비국물라면은 개인의 취향대로 레시피를 만드는 ‘모디슈머 트렌드’와 소비 과정에서..."
"홈플러스, '非국물라면' 인기···파스타라면 매출 143%↑","http://www.enewstoday.co.kr/news/articleView.html?idxno=2219528","이뉴스투데이","남성 고객은 20대(35%)와 30대(30%)에서 높은 비중을 보였다. 조혜영 홈플러스 온라인마케팅본부장(이사)은 "비국물라면은 개인의 취향대로 레시피를 만드는 '모디슈머 트렌드'와 소비 과정에서 재미를 중시하는 '펀슈머 트렌드'가 더해져 라면 시장에서 입지를 더욱 넓히고 있다"며 "앞으로도 고객의..."
"'콧대 높은' 시중은행, 핀테크와 손 잡는 까닭은","https://www.pointdaily.co.kr/news/articleView.html?idxno=229794","포인트데일리","시중은행들이 핀테크 기업과 협업하는 것은 미래 소비 트렌드를 이끌어갈 주체로서 틴즈(10대)에 관심을 집중하고 있으며 새 고객을 유입하는 고객 기반 확대를 기대하고 있기 때문이다. 금융 환경이 디지털 전환, 20대 미만 투자자 부상 등으로 변화되고 있으며 연령 범위를 10대로 집중하는 게 연령대를 넓히는..."
"'국물 없는 라면 인기' 홈플러스 온라인, 파스타라면 매출 143%↑","http://www.hansbiz.co.kr/news/articleView.html?idxno=727964","한스경제","남성 고객도 60대 79%로 20대 65%보다 14%p 많았다. 조혜영 홈플러스 온라인마케팅본부장은 "비국물라면은 개인의 취향대로 레시피를 만드는 '모디슈머 트렌드'와 소비 과정에서 재미를 중시하는 '펀슈머 트렌드'가 더해져 라면 시장에서 입지를 더욱 넓히고 있다"라며 "앞으로도 고객들의 취향과 입맛을..."
"배민, 배달앱 이용률 1위…이용자 절반은 주문시 2만원대 지출","https://www.etnews.com/20241230000142","전자신문","특히 20대 73.1%는 배달의민족을 가장 자주 사용하는 앱으로 꼽았다. 배달 애플리케이션(앱) 이용 빈도는 월 1~3회가 36.5%로 가장 많았고, 주 1~2회가 30.6... 오픈서베이 관계자는 “소비자는 생활 편의를 위해 배달 앱을 주로 사용하는 것으로 보인다”며 “신년 전략 수립 시 쿠폰이나 프로모션 등 가격적..."
"홈플러스 온라인, "비국물라면 인기"…파스타라면 매출 143%↑","https://www.dt.co.kr/contents.html?article_no=2024123002109932102006&ref=naver","디지털타임스","올해 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%p 높았으며, 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%p 많았다.... 조혜영 홈플러스 온라인마케팅본부장(이사)은 "비국물라면은 개인의 취향대로 레시피를 만드는 '모디슈머 트렌드'와 소비 과정에서 재미를 중시하는..."
"“옷의 70%가 합성섬유, 가장 큰 문제”","https://h21.hani.co.kr/arti/society/environment/56620.html","한겨레21언론사 선정","한때 여느 20대처럼 예쁘고 저렴한 옷을 사는 걸 좋아했지만, 미국의 한 쇼핑센터 매대에서 ‘1.5달러(약 2천원)짜리 패딩 점퍼’를 본 뒤 의문이 생겨... 내가 그랬던 것처럼 저렴한 옷을 좋아하는 소비자들이 있기 때문에, 그 수요가 있다는 걸 분명히 알고 ‘싸게 제품을 만들어 팔아야겠다’는 게 ‘합성섬유..."
"“올해 체감 경제 나빴다” 72.6%…그래도 줄일 수 없는 품목 1위는 ‘이...","https://www.donga.com/news/Economy/article/all/20241230/130752155/2","동아일보","20대와 30대는 각 60.2%, 66.9%였고, 40대는 73.2%, 50대와 60대는 각각 81.9%, 81.0%로 나타났다. 응답자의 68.4%는 올해 소비를 줄였다고 응답했으며, 저축을 줄였다는 응답은 23.7%, 부채가 늘었다는 응답은 15.9%였다. 투자를 늘렸다는 응답은 11.2%에 그쳤다. 연령별로 살펴보면 소비를 줄였다는 응답은 50대와..."
"홈플러스 온라인 "올해 비국물라면 매출 전년 동기 대비 17%↑"","https://www.enetnews.co.kr/news/articleView.html?idxno=33244","이넷뉴스","올해 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%p 높았으며, 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%p 많았다.... 조혜영 홈플러스 온라인마케팅본부장(이사)은 "비국물라면은 개인의 취향대로 레시피를 만드는 '모디슈머 트렌드'와 소비 과정에서 재미를 중시하는..."
"홈플러스 온라인, 비국물라면 인기 급증… 파스타라면 매출 143% 늘어","https://www.newscj.com/news/articleView.html?idxno=3216726","천지일보","(79%)가 20대(65%) 보다 14%p 많았다. '비국물라면'의 경우 남녀 고객 수 모두 젊은 층 비중이 높았다. 조혜영 홈플러스 온라인마케팅본부장(이사)은 "비국물라면은 개인의 취향대로 레시피를 만드는 '모디슈머 트렌드'와 소비 과정에서 재미를 중시하는 '펀슈머 트렌드'가 더해져 라면 시장에서 입지를 더욱..."
"키미스플랜, 새로운 뷰티 솔루션 '후드스킨(hood skin)' 공식 론칭","https://www.thepublic.kr/news/articleView.html?idxno=245883","더퍼블릭","주식회사 키미스플랜(KIMIS PLAN)이 스킨케어를 시작하는 틴에이저와 피부 컨디션에 민감한 20대를 위한 진정 솔루션 스킨케어 브랜드 '후드스킨(hood skin)'을 12월 공식 론칭했다고 30일 밝혔다. 'Put your hood on, Let your skin smile'이라는 뷰티 필로소피로, 후드스킨은 매일 입어도 편안한 애착 후드처럼 소비자가..."
"홈플러스 온라인," 비국물라면 인기 급증"","http://www.economytalk.kr/news/articleView.html?idxno=401673","이코노미톡뉴스","세계라면협회(WINA)에 따르면 지난해 전 세계 라면 소비량은 약 1202억 개로 집계됐다. 세계에서 라면을 가장 많이 소비하는 상위 3개국은 중국... 특히, 여성 고객 수는 20대가(34%) 가장 높은 비중을 보였고, 남성 고객 수는 20대(35%), 30대(30%) 비중이 컸다. 이 밖에도 '불닭볶음면' 카테고리에서는 50대 남녀 고객..."
"2025년이 기대되는 패션업계 루키 3인방","http://www.ktnews.com/news/articleView.html?idxno=136633","한국섬유신문","런칭초부터 뜨거운 반응을 얻고 있는 브랜드, 매년 지속적인 매출 성장세를 보이는 브랜드 등 지난해 소비자 마음에 안착한, 2025년이 더욱 기대되는... 지난 2014년 런칭한 암피스트는 클래시컬 베이스에 컨템포러리한 요소가 믹스된 아이템으로 20대 후반에서 30대 남성을 사로잡았다. 주력 아이템인 '니트'는..."
"“성공했다” 성시경이 자신의 재력을 어필했다…돈 벌면 주식·코인 안...","http://www.segye.com/newsView/20241230503146?OutUrl=naver","세계일보","가수 성시경이 자신의 재력에 관해 언급하며 주로 소비하는 것을 소개했다. 지난 29일, TV조선 시사교양 프로그램 ‘식객 허영만의 백반기행](이하... 성시경은 20대 때부터 가격을 신경 쓰지 않고 무언가를 먹을 수 있다는 것을 알고 ‘성공했다’고 느꼈다고 한다. 그는 “그렇다고 몇백만 원짜리 샴페인 먹는..."
"홈플러스 온라인, 비국물라면 인기 급증…매출 전년比 17%↑","https://www.insightkorea.co.kr/news/articleView.html?idxno=216310","인사이트코리아","올 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%p 높았으며, 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%p 많았다.... 조혜영 홈플러스 온라인마케팅본부장(이사)은 "비국물라면은 개인의 취향대로 레시피를 만드는 '모디슈머 트렌드'와 소비 과정에서 재미를 중시하는 '펀슈머..."
"홈플러스, '국물 없는 라면' 전통의 강자 국물라면 입지 위협… 매출 전...","http://www.sisacast.kr/news/articleView.html?idxno=66620","시사캐스트","올해 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%p 높았으며, 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%p 많았다.... 세계라면협회(WINA)에 따르면 지난해 전 세계 라면 소비량은 약 1202억개로 집계됐다. 세계에서 라면을 가장 많이 소비하는 상위 3개국은 중국, 인도네시아..."
"최경식 남원시장 "올해 남원 백년대계 초석 다졌다"","https://www.newspim.com/news/view/20241230000184","뉴스핌","국립 유소년 스포츠콤플렉스 조성사업은 제20대 대선 전북 지역공약사업을 남원에 유치한 국가사업으로 제2의 양지인 선수를 육성할 유소년첨단... 실제로△'2024 전국 기초단체장 공약이행 및 정보공개 평가'최우수 (SA)'선정 △상반기 신속집행 및 소비투자 추진 실적'1분기 최우수기관' 선정△2024 지자체..."
"홈플러스 "온라인서 파스타라면 매출 증가… '비국물' 대세"","https://www.moneys.co.kr/article/2024123009335078369","머니S","올해 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%포인트 높았다. 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%포인트... 조혜영 홈플러스 온라인마케팅본부장은 "비국물라면은 개인의 취향대로 레시피를 만드는 모디슈머 트렌드와 소비 과정에서 재미를 중시하는 펀슈머..."
"홈플러스 온라인, 비국물라면 인기 급증…파스타라면 매출 143% 신장","https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065573277196097","메가경제","세계라면협회(WINA)에 따르면 지난해 전 세계 라면 소비량은 약 1202억 개로 집계됐다. 세계에서 라면을 가장 많이 소비하는 상위 3개국은 중국... 올해 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%p 높았으며, 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%p 많았다...."
"치노 맛집 라이즈앤빌로우, 니트류 집중해 스테디 셀러로","https://www.fashionbiz.co.kr/article/212683","패션비즈","30대 남성의 소비자가 압도적인 비율로 존재하며, 최근에는 20대 고객들의 비율도 올라오는 중이다. 니트류나 아우터류 등을 큰 사이즈로 구매하는 여성 소비자들도 있다. 특수 가공 + 홀가먼트 기법 니트류 인기 김 대표는 “치노팬츠가 스테디셀러 아이템으로 구축이 됐으며, 현재 바지 다음의 주력인 니트도..."
"국물 없는 라면이 더 잘 팔리네…'파스타라면'도 불티","http://www.edaily.co.kr/news/newspath.asp?newsid=01603926639123768","이데일리","11월 기준 국물 라면을 구매한 연령대별 고객 비중은 여성의 경우 60대 77%, 20대 66%로, 남성의 경우 60대 79%, 20대 65% 등으로 10%포인트 이상 차이났다. 조혜영 홈플러스 온라인마케팅본부장(이사)은 “비국물 라면은 개인의 취향대로 레시피를 만드는 ‘모디슈머 트렌드’와 소비 과정에서 재미를 중시하는..."
"“비국물라면 인기”…홈플러스 온라인, 파스타라면 매출 143%↑","https://www.sentv.co.kr/article/view/sentv202412300033","서울경제TV","올해 11월 기준 국물라면을 구매한 여성 고객 수 비중은 60대(77%)가 20대(66%) 보다 11%p 높았으며, 남성 고객 역시 60대(79%)가 20대(65%) 보다 14%p 많았다.... 조혜영 홈플러스 온라인마케팅본부장(이사)은 “비국물라면은 개인의 취향대로 레시피를 만드는 ‘모디슈머 트렌드’와 소비 과정에서 재미를 중시하는..."
"송년특집①, ‘다사다난’ 2024년 대한민국 자동차 10대 뉴스","http://autotimes.co.kr/detail.php?number=681257&thread=27","오토타임즈","회사는 '끝이 아닌 새로운 출발선으로 다가오는 전동화 시대를 향해 한 걸음 더 나아가야 한다"고 강조했다. 한편, 1억1번째 차는 아이오닉5로 서해 최북단 백령도 소재 군 부대에 근무하며 생애 첫 차를 선택한 20대 소비자 김승현 씨에게 인도됐다. 오토타임즈 취재팀"
"집지켜 '행복주택지도' 사용자 84%가 20~30대, 180만평 정보 제공","https://platum.kr/archives/248891","플래텀","20대가 45%, 30대가 39%를 차지해 젊은 세대의 임대주택에 대한 관심이 두드러졌다. 서비스는 총 8,426개 종류의 임대주택 정보를 제공했으며, 이는 11만 7,237호에 달하는 규모다. 전체 면적은 약 180만평(5,996,401제곱미터)에 이른다. 사용자들은 이 정보를 검색하는 데 총 51,989시간 2분을 소비했다. 사용자..."
